"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","accuracy","f1","model_type","symbol","threshold","horizon"
"2025-11-10 17:30:56","1.2s","35f90d10ba834e6ab5baf4c894f29ab2","ETHUSDT_LightGBM_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5904936014625228","0.6521739130434783","LightGBM","ETHUSDT","0.05","5"
"2025-11-10 17:30:54","1.8s","e67a02b12c8c43639e5e5816109c8622","ETHUSDT_XGBoost_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.6270566727605119","0.6851851851851852","XGBoost","ETHUSDT","0.05","5"
"2025-11-10 17:30:52","1.5s","53a4aa99bc1948d28c998bd1c61ecce6","ETHUSDT_RandomForest_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.6288848263254113","0.6992592592592592","RandomForest","ETHUSDT","0.05","5"
"2025-11-10 17:30:51","1.1s","981aa90d81f24353a1235e8e74afb6aa","ETHUSDT_LogisticRegression_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5904936014625228","0.6818181818181818","LogisticRegression","ETHUSDT","0.05","5"
"2025-11-10 17:21:29","9.4min","ec0ddc64893a4088bc20b6a57c38f27e","BNBUSDT_LightGBM_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5467980295566502","0.6528301886792452","LightGBM_OPT","BNBUSDT","0.05","5"
"2025-11-10 17:21:24","4.9s","ae31a94a34bd40379ee6284eae0ef203","BNBUSDT_XGBoost_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5369458128078818","0.6618705035971223","XGBoost_OPT","BNBUSDT","0.05","5"
"2025-11-10 17:21:21","3.4s","2f865fe793ce48d5800a41fe34dbcb84","BNBUSDT_RandomForest_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5738916256157636","0.6295503211991434","RandomForest_OPT","BNBUSDT","0.05","5"
"2025-11-10 17:21:20","1.1s","a697185b9ddf471c924e739a7d5e00f2","BNBUSDT_LightGBM_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5665024630541872","0.6378600823045267","LightGBM","BNBUSDT","0.05","5"
"2025-11-10 17:21:18","1.5s","0d6e6c7a052e4d63adc8cd72d5b7cbff","BNBUSDT_XGBoost_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5960591133004927","0.6653061224489796","XGBoost","BNBUSDT","0.05","5"
"2025-11-10 17:21:17","1.3s","c816634a52644324b3dc2424911fe646","BNBUSDT_RandomForest_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5640394088669951","0.6177105831533477","RandomForest","BNBUSDT","0.05","5"
"2025-11-10 17:21:16","1.4s","ba29bc0cb44b424c88d6db1b54c80c00","BNBUSDT_LogisticRegression_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5197044334975369","0.5770065075921909","LogisticRegression","BNBUSDT","0.05","5"
"2025-11-10 16:57:20","10.8min","4e93ededfae9461b8cb68cf59c8beaa8","SOLUSDT_LightGBM_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5252100840336135","0.6500563063063063","LightGBM_OPT","SOLUSDT","0.01","20"
"2025-11-10 16:57:18","1.8s","64217d758d304dc689c408bd02ef8095","SOLUSDT_XGBoost_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5139419404125286","0.6517038456274805","XGBoost_OPT","SOLUSDT","0.01","20"
"2025-11-10 16:57:09","9.1s","e9a39f5da59d4e5eaa5e4bfb5366a415","SOLUSDT_RandomForest_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5345683728036669","0.6034174125305126","RandomForest_OPT","SOLUSDT","0.01","20"
"2025-11-10 16:57:07","1.3s","33565461b0fd4ad7b44f0fd7fe24568c","SOLUSDT_LightGBM_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5189075630252101","0.613591041570793","LightGBM","SOLUSDT","0.01","20"
"2025-11-10 16:57:06","1.5s","16221c36ad1f4b39adefa2e77c136b68","SOLUSDT_XGBoost_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5141329258976318","0.599874174268638","XGBoost","SOLUSDT","0.01","20"
"2025-11-10 16:57:03","3.5s","0983055dcb5b40da9fb47fc609b60e6f","SOLUSDT_RandomForest_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5309396485867074","0.6072913335465302","RandomForest","SOLUSDT","0.01","20"
"2025-11-10 16:57:02","1.0s","514e04954f8f495a983fda8b1537e18e","SOLUSDT_LogisticRegression_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5418258212375859","0.6539737487379201","LogisticRegression","SOLUSDT","0.01","20"
"2025-11-10 16:45:28","11.6min","7bbd1467ab31458c942dc4ea5d610835","BTCUSDT_LightGBM_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.4878634943523191","0.6556794312489902","LightGBM_OPT","BTCUSDT","0.01","20"
"2025-11-10 16:45:27","1.9s","4b96f0fa0fc64bc1b32c92e37f2adb42","BTCUSDT_XGBoost_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.4878634943523191","0.6556794312489902","XGBoost_OPT","BTCUSDT","0.01","20"
"2025-11-10 16:45:19","7.7s","c2fed10bebe541a38f510ac13283a0ee","BTCUSDT_RandomForest_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.49483297284306654","0.6450523471800067","RandomForest_OPT","BTCUSDT","0.01","20"
"2025-11-10 16:45:18","1.3s","d6e3ea7dcb6c4eb68732f5629f522e7b","BTCUSDT_LightGBM_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5025234318673396","0.6451834076105588","LightGBM","BTCUSDT","0.01","20"
"2025-11-10 16:45:16","1.5s","059b5052aaf8439f8473b2bfff740114","BTCUSDT_XGBoost_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.49411199230954095","0.6429177268871925","XGBoost","BTCUSDT","0.01","20"
"2025-11-10 16:45:13","3.1s","0135c3f2e3654e3c9e4712a4aad99dd6","BTCUSDT_RandomForest_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.513097813025715","0.6401420959147425","RandomForest","BTCUSDT","0.01","20"
"2025-11-10 16:45:12","1.1s","babceafe54f041e5a2cf90ce45df649e","BTCUSDT_LogisticRegression_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.4989185291997116","0.6570159565718046","LogisticRegression","BTCUSDT","0.01","20"
"2025-11-10 16:34:31","10.7min","e126c34e04c64aa9ae7b5044e6f32de2","ETHUSDT_LightGBM_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5395066889632107","0.684880560720927","LightGBM_OPT","ETHUSDT","0.01","20"
"2025-11-10 16:34:29","1.9s","ee021b9388f945f983b7e87aa6e541ad","ETHUSDT_XGBoost_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.540133779264214","0.6846330275229358","XGBoost_OPT","ETHUSDT","0.01","20"
"2025-11-10 16:34:20","9.0s","f2e2dd07b9b04f2a9a3a601570dc7eca","ETHUSDT_RandomForest_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.534489966555184","0.6720659696657341","RandomForest_OPT","ETHUSDT","0.01","20"
"2025-11-10 16:34:19","1.3s","1c35a28d1e0c46deb63bcac4a10fd9ed","ETHUSDT_LightGBM_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5516304347826086","0.6437468858993523","LightGBM","ETHUSDT","0.01","20"
"2025-11-10 16:34:18","1.4s","4fa4e665b4944172b67f1ad0e2defb12","ETHUSDT_XGBoost_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5411789297658863","0.6506445965303199","XGBoost","ETHUSDT","0.01","20"
"2025-11-10 16:34:14","3.5s","c43a84bf9ece4e4aa533e24d020dcf8c","ETHUSDT_RandomForest_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5702341137123745","0.6475831333561879","RandomForest","ETHUSDT","0.01","20"
"2025-11-10 16:34:13","1.0s","ec0dfd68b1b649e986a6d93210874f06","ETHUSDT_LogisticRegression_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5438963210702341","0.6387417218543047","LogisticRegression","ETHUSDT","0.01","20"
"2025-11-10 16:23:31","10.7min","72b853e8d6d74bfa86371b43d9730405","BNBUSDT_LightGBM_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5171467764060357","0.6817359855334539","LightGBM_OPT","BNBUSDT","0.01","20"
"2025-11-10 16:23:28","2.5s","e7029b834a424b20ab8f2581d99fde6f","BNBUSDT_XGBoost_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5171467764060357","0.6817359855334539","XGBoost_OPT","BNBUSDT","0.01","20"
"2025-11-10 16:23:16","11.7s","fd001bba331d4a53868ad5e3000cbd0b","BNBUSDT_RandomForest_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5230909922267947","0.5969860896445132","RandomForest_OPT","BNBUSDT","0.01","20"
"2025-11-10 16:23:16","498ms","c8a83a3c75e6403e870cdec74fd633b3","BNBUSDT_LightGBM_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5550983081847279","0.6300380228136883","LightGBM","BNBUSDT","0.01","20"
"2025-11-10 16:23:14","1.6s","29d8a2a6380a4c23ae90366bc01b3bb1","BNBUSDT_XGBoost_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5596707818930041","0.6348122866894198","XGBoost","BNBUSDT","0.01","20"
"2025-11-10 16:23:11","3.2s","de9acc13120e42109a6b08ba0ffff3ec","BNBUSDT_RandomForest_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5253772290809328","0.6029074215761285","RandomForest","BNBUSDT","0.01","20"
"2025-11-10 16:23:10","1.6s","79ee5bc3d6784177a563fa6d65fa3b18","BNBUSDT_LogisticRegression_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5342935528120714","0.5653936419884787","LogisticRegression","BNBUSDT","0.01","20"
"2025-11-10 15:46:56","10.7min","24502813fe2a4937b54f05b9ab9185c1","SOLUSDT_LightGBM_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5098781000420345","0.6632004621606008","LightGBM_OPT","SOLUSDT","0.01","10"
"2025-11-10 15:46:54","2.0s","659a2b7074264538a6715711b5879d72","SOLUSDT_XGBoost_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5105086170659942","0.6704400735814349","XGBoost_OPT","SOLUSDT","0.01","10"
"2025-11-10 15:46:46","7.9s","bc0233d06ea948e1a51ba6b44b26c9d6","SOLUSDT_RandomForest_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5077763766288357","0.6270700636942675","RandomForest_OPT","SOLUSDT","0.01","10"
"2025-11-10 15:46:45","1.3s","062d07c07b164adaa25352c68b16d75e","SOLUSDT_LightGBM_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.4978982765868012","0.6099591836734694","LightGBM","SOLUSDT","0.01","10"
"2025-11-10 15:46:43","1.4s","dd7f3c8a4f7c42b182600b6dba0e0b57","SOLUSDT_XGBoost_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5056746532156369","0.628436018957346","XGBoost","SOLUSDT","0.01","10"
"2025-11-10 15:46:41","1.9s","e6b2b4fa5bf8499599d9560d6df2f2bf","SOLUSDT_RandomForest_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5065153425809164","0.6253988513082323","RandomForest","SOLUSDT","0.01","10"
"2025-11-10 15:46:40","1.1s","567f54cb813e40a29f3112b6f96b4b0a","SOLUSDT_LogisticRegression_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5336275746111812","0.6567672080433101","LogisticRegression","SOLUSDT","0.01","10"
"2025-11-10 15:35:38","11.0min","3bcbc614fc284994a9a499ee561c11d2","BTCUSDT_LightGBM_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.4885226603884638","0.6552955176517256","LightGBM_OPT","BTCUSDT","0.01","10"
"2025-11-10 15:35:36","1.8s","963ab64aac0344e2b007592a9c10af44","BTCUSDT_XGBoost_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.48822836962919364","0.6561202293850109","XGBoost_OPT","BTCUSDT","0.01","10"
"2025-11-10 15:35:29","6.5s","fcc399ea27aa49ae8daf5d3622ded507","BTCUSDT_RandomForest_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5014714537963508","0.6566680178354276","RandomForest_OPT","BTCUSDT","0.01","10"
"2025-11-10 15:35:28","1.3s","fe638eedf6a04523ba6cd8367abcc8e2","BTCUSDT_LightGBM_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.49323131253678637","0.6312633832976445","LightGBM","BTCUSDT","0.01","10"
"2025-11-10 15:35:27","1.4s","d8e08bb75a0c4b838cd8079ae04e82c4","BTCUSDT_XGBoost_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.501765744555621","0.6441034265293252","XGBoost","BTCUSDT","0.01","10"
"2025-11-10 15:35:24","2.8s","38ab626f688641c286f718786e606d69","BTCUSDT_RandomForest_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5120659211300765","0.6373578302712161","RandomForest","BTCUSDT","0.01","10"
"2025-11-10 15:35:23","1.1s","94182579ecf646c4b348e6e83a8123ca","BTCUSDT_LogisticRegression_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.4885226603884638","0.6529552715654952","LogisticRegression","BTCUSDT","0.01","10"
"2025-11-10 15:24:41","10.7min","edfe1e561e3641d58dfad72274126bd3","ETHUSDT_LightGBM_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5278246205733558","0.6843800322061192","LightGBM_OPT","ETHUSDT","0.01","10"
"2025-11-10 15:24:39","1.8s","7604d9ab2af3415fbce005d3354d6f62","ETHUSDT_XGBoost_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5254155625150566","0.6835849662704786","XGBoost_OPT","ETHUSDT","0.01","10"
"2025-11-10 15:24:29","10.1s","7921e27ab6f14d189073e9af3211d5c2","ETHUSDT_RandomForest_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5579378463020959","0.6316000803051596","RandomForest_OPT","ETHUSDT","0.01","10"
"2025-11-10 15:24:28","1.3s","16fa7c82150848e38f83fd5b2239270d","ETHUSDT_LightGBM_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5466152734280896","0.6319906140007822","LightGBM","ETHUSDT","0.01","10"
"2025-11-10 15:24:27","1.4s","e23028cfe1ad4e5285e7d985092ff381","ETHUSDT_XGBoost_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5596241869429053","0.6602230483271375","XGBoost","ETHUSDT","0.01","10"
"2025-11-10 15:24:23","3.2s","ca30feafa9154c10b429f87d4451ad43","ETHUSDT_RandomForest_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5596241869429053","0.6349840255591054","RandomForest","ETHUSDT","0.01","10"
"2025-11-10 15:24:22","1.1s","a054b43dfa9d4cfcbd604cf76ad9891c","ETHUSDT_LogisticRegression_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5379426644182125","0.6317204301075269","LogisticRegression","ETHUSDT","0.01","10"
"2025-11-10 15:14:37","9.8min","f0d2d6fff34d48b6bb4aeccb15a25979","BNBUSDT_LightGBM_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5315775329212578","0.69221260815822","LightGBM_OPT","BNBUSDT","0.01","10"
"2025-11-10 15:14:34","2.4s","489fdcf87bcc4996957894e874606e36","BNBUSDT_XGBoost_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5299650631550659","0.6916975145425701","XGBoost_OPT","BNBUSDT","0.01","10"
"2025-11-10 15:14:26","8.1s","8712db057a284b488cc47f475e25c752","BNBUSDT_RandomForest_OPT","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5235151840902983","0.6202612979224673","RandomForest_OPT","BNBUSDT","0.01","10"
"2025-11-10 15:14:25","1.2s","eb6db469aa2b409fadecee95bb308ae7","BNBUSDT_LightGBM_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5627519484009674","0.6703140830800405","LightGBM","BNBUSDT","0.01","10"
"2025-11-10 15:14:24","1.6s","1d4f8f79aa0946e28baccad576973e3e","BNBUSDT_XGBoost_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5600644987906477","0.6835491977575875","XGBoost","BNBUSDT","0.01","10"
"2025-11-10 15:14:21","2.9s","ad05316b89a544958aa04a9a51648df1","BNBUSDT_RandomForest_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.5331900026874496","0.6314449395289624","RandomForest","BNBUSDT","0.01","10"
"2025-11-10 15:14:19","1.4s","78ef98e1eebe4aac954ddd58b3d4bc6e","BNBUSDT_LogisticRegression_BASE","LOCAL","pipeline_ML_WF.py","username","FINISHED","0.542596076323569","0.6506568144499179","LogisticRegression","BNBUSDT","0.01","10"
